# Found            : 374
# MISSING          : 85
# EXTRA            : 6
# Follow (E)       : 80.9 %
;	10:50:48.660
/	10:50:49.541	COMMENT	MISSING
*	10:50:49.823	COMMENT	MISSING
+	10:50:51.369	COMMENT	MISSING
here	10:50:52.605	COMMENT	MISSING
is	10:50:53.625	COMMENT	MISSING
string	10:50:56.165	COMMENT	MISSING
concatenation	10:50:59.133	COMMENT	MISSING
because	10:51:02.635	COMMENT	MISSING
the	10:51:03.886	COMMENT	MISSING
second	10:51:05.518	COMMENT	MISSING
item	10:51:06.603	COMMENT	MISSING
"	10:51:07.103	COMMENT	MISSING
%	10:51:07.534	COMMENT	MISSING
"	10:51:07.847	COMMENT	MISSING
is	10:51:08.632	COMMENT	MISSING
a	10:51:09.153	COMMENT	MISSING
string	10:51:10.690	COMMENT	MISSING
*	10:51:11.071	COMMENT	MISSING
/	10:51:11.373	COMMENT	MISSING
align	10:57:30.272	MISSING
-	10:57:30.282	MISSING
items	10:57:30.332	MISSING
:	10:57:30.342	MISSING
flex	10:57:30.392	MISSING
-	10:57:30.402	MISSING
end	10:57:30.432	MISSING
;	10:57:30.442	MISSING
function	10:57:37.492
bubbleSort	10:57:42.836
(	10:57:43.053
arr	10:57:49.140
)	10:57:49.861
{	10:57:54.715
}	10:57:57.644
do	10:58:33.576
{	10:58:34.903
}	10:58:35.895
var	10:59:12.196
swapped	10:59:20.551
=	10:59:21.101
false	10:59:23.105
;	10:59:24.221
for	10:59:26.374
(	10:59:26.727
let	10:59:27.295	MISSING
i	10:59:27.677
=	10:59:27.952
1	10:59:28.458
;	10:59:28.738
i	10:59:29.253
<	10:59:29.652
arr	10:59:30.525
.	10:59:30.766
length	10:59:32.061
;	10:59:32.305
i	10:59:32.661
+	10:59:32.869
+	10:59:33.126
)	10:59:33.350
{	10:59:35.506
}	10:59:37.396
if	10:59:41.288
(	10:59:41.708
arr	10:59:42.652
[	10:59:42.917
i	10:59:43.246
-	10:59:44.058
1	10:59:44.656
]	10:59:44.854
>	10:59:45.546
arr	10:59:46.616
[	10:59:46.969
i	10:59:47.212
]	10:59:47.751
)	10:59:48.230
{	10:59:49.302
}	10:59:50.413	MISSING
const	11:00:57.203
aux	11:00:58.458
=	11:01:01.660
arr	11:01:02.684
[	11:01:02.941
i	11:01:03.128
-	11:01:03.607
1	11:01:04.198
]	11:01:04.697
;	11:01:05.017	MISSING
arr	11:01:06.389	MISSING
[	11:01:06.650	MISSING
i	11:01:06.835	MISSING
-	11:01:07.252	MISSING
1	11:01:07.757	MISSING
]	11:01:08.184	MISSING
=	11:01:08.961	MISSING
arr	11:01:09.861	MISSING
[	11:01:10.052	MISSING
i	11:01:10.368	MISSING
]	11:01:10.513	MISSING
;	11:01:10.683	MISSING
arr	11:01:12.501
[	11:01:12.714
i	11:01:12.894
]	11:01:13.102
=	11:01:13.537
aux	11:01:14.449
;	11:01:14.856
swapped	11:02:15.877
=	11:02:16.203
true	11:02:17.158
;	11:02:17.463
while	11:02:23.923
(	11:02:24.360
swapped	11:02:25.916
)	11:02:26.084
;	11:02:26.436
bubbleSort	11:08:34.118
(	11:08:34.128
array	11:08:34.178
)	11:08:34.188
;	11:08:34.198
function	11:08:36.630
updateBars	11:08:38.342
(	11:08:38.511
)	11:08:38.687
{	11:08:39.319
}	11:08:40.006	MISSING
const	11:09:21.850
bars	11:09:22.876
=	11:09:23.405
document	11:09:24.920
.	11:09:25.072
getElementsByClassName	11:09:28.891
(	11:09:28.949
"	11:09:29.056
bar	11:09:29.764
"	11:09:29.897
)	11:09:29.998
;	11:09:30.476
for	11:09:55.616
(	11:09:55.956	MISSING
let	11:09:56.455	MISSING
i	11:09:56.677	MISSING
=	11:09:57.008	MISSING
0	11:09:57.490	MISSING
;	11:09:57.512	MISSING
i	11:09:57.854	MISSING
<	11:09:58.223	MISSING
bars	11:09:58.993	MISSING
.	11:09:59.214	MISSING
length	11:10:00.426	MISSING
;	11:10:00.634	MISSING
i	11:10:01.376	MISSING
+	11:10:01.600	MISSING
+	11:10:01.789	MISSING
)	11:10:01.880	MISSING
{	11:10:02.609	MISSING
}	11:10:03.305	MISSING
bars	11:10:05.954	MISSING
[	11:10:06.083	MISSING
i	11:10:06.207	MISSING
]	11:10:06.517	MISSING
.	11:10:06.753	MISSING
style	11:10:08.322	MISSING
.	11:10:08.474	MISSING
height	11:10:09.606	MISSING
=	11:10:12.868	MISSING
array	11:10:13.726	MISSING
[	11:10:13.999	MISSING
i	11:10:14.138	MISSING
]	11:10:14.279	MISSING
*	11:10:14.846	MISSING
100	11:10:15.517	MISSING
+	11:10:16.137	MISSING
"	11:10:16.502	MISSING
%	11:10:16.625	MISSING
"	11:10:16.705	MISSING
;	11:10:17.104	MISSING
updateBars	11:12:30.664
(	11:12:30.752
)	11:12:30.906
;	11:12:31.204
await	11:13:47.348
new	11:13:53.570
Promise	11:13:54.982
(	11:13:55.301
resolve	11:13:59.055
=	11:14:16.118
>	11:14:16.408
setTimeout	11:14:18.857
(	11:14:19.066
resolve	11:14:23.324
,	11:14:23.491
100	11:14:24.924
)	11:14:31.103
)	11:14:31.475
;	11:14:32.118
async	11:15:16.100	MISSING
:	00:00:00	EXTRA
center	00:00:00	EXTRA
;	00:00:00	EXTRA
1	00:00:00	EXTRA
arry	00:00:00	EXTRA
cretaeElement	00:00:00	EXTRA
