# Found            : 560
# MISSING          : 31
# EXTRA            : 79
# Follow (E)       : 96.2 %
(	12:41:59.354
-	12:42:00.189
-	12:42:00.527
theme	12:42:01.928
)	12:42:02.226
;	12:42:02.654	MISSING
var	12:42:26.709
(	12:42:27.101
-	12:42:28.230
-	12:42:28.548
theme	12:42:29.855
)	12:42:30.228
;	12:42:31.537
position	12:44:00.909
:	12:44:01.045
absolute	12:44:03.220
;	12:44:03.644
top	12:44:05.651
:	12:44:05.880
0	12:44:06.443	MISSING
;	12:44:06.772
left	12:44:08.033
:	12:44:08.227
0	12:44:08.691	MISSING
;	12:44:08.978
transform	12:45:33.046
:	12:45:33.314
translate	12:45:34.855
(	12:45:35.069
-	12:45:35.321
50	12:45:35.855
%	12:45:36.123
,	12:45:36.383
-	12:45:36.755
50	12:45:37.279
%	12:45:37.687
)	12:45:37.895
;	12:45:38.251	MISSING
<	12:49:01.709
div	12:49:01.739
id	12:49:01.769
=	12:49:01.779
"	12:49:01.789
mapContainer	12:49:01.909
"	12:49:01.919
>	12:49:01.929
<	12:49:02.019
/	12:49:02.029
div	12:49:02.059
>	12:49:02.069
#	12:50:05.962
mapContainer	12:50:07.768
{	12:50:08.106
}	12:50:08.969
position	12:50:09.914
:	12:50:10.045
relative	12:50:11.261
;	12:50:11.491
<	12:52:43.997
script	12:52:45.286
src	12:52:46.196
=	12:52:46.360
"	12:52:47.087
"	12:52:47.097
123456	12:52:48.540
.	12:52:48.877
js	12:52:49.268
>	12:53:03.064
<	12:53:08.112
/	12:53:08.122
script	12:53:08.182
>	12:53:08.192
function	12:56:10.245
showMarkerAt	12:56:12.525
(	12:56:12.784
top	12:56:19.284
,	12:56:19.472
left	12:56:20.617
)	12:56:24.879
{	12:56:25.450
}	12:56:27.578
marker	12:56:29.330
.	12:56:32.992
style	12:56:34.700
.	12:56:34.846
top	12:56:35.686
=	12:56:36.236
top	12:56:37.105
;	12:56:37.291
marker	12:57:07.602
.	12:57:08.218
style	12:57:17.355
.	12:57:17.643
left	12:57:18.355
=	12:57:18.822
left	12:57:19.699
;	12:57:19.987
<	12:59:27.700
button	12:59:28.610
id	12:59:29.226
=	12:59:29.495
"	12:59:30.073
"	12:59:30.083
btn	12:59:30.502
onclick	12:59:42.303	MISSING
=	12:59:42.561
"	12:59:43.422
"	12:59:43.432
toggleScanner	12:59:48.978
(	12:59:49.262
)	12:59:49.819
>	12:59:50.485
<	13:00:19.793
/	13:00:19.803
button	13:00:19.863
>	13:00:19.873
SCAN	13:00:21.378
let	13:00:39.047
scannerOn	13:00:41.475
=	13:00:41.932
false	13:00:43.302
;	13:00:43.381
function	13:01:58.048
toggleScanner	13:02:00.332
(	13:02:00.435
)	13:02:00.635
{	13:02:00.822
}	13:02:01.916
scannerOn	13:02:03.160
=	13:02:03.504
!	13:02:03.955
scannerOn	13:02:05.438
;	13:02:05.679
if	13:02:24.440
(	13:02:24.770
scannerOn	13:02:26.202
)	13:02:26.386
{	13:02:26.756
}	13:02:27.642
btn	13:02:28.137
.	13:02:28.369
innerText	13:02:29.574
=	13:02:30.040
"	13:02:30.222
CANCEL	13:02:31.086
"	13:02:31.386
;	13:02:33.763
else	13:02:35.145
{	13:02:35.627
}	13:02:36.228
btn	13:02:36.869
.	13:02:36.966
innerText	13:02:38.115
=	13:02:38.418
"	13:02:38.612
SCAN	13:02:39.170
"	13:02:39.256
;	13:02:39.352
<	13:05:46.381
script	13:05:47.673
src	13:05:48.559
=	13:05:48.773
"	13:05:49.475
"	13:05:49.485
https	13:05:50.422
:	13:05:50.571
/	13:05:50.743
/	13:05:50.962
unpkg	13:05:51.928
.	13:05:52.210
com	13:05:52.875
/	13:05:52.996
html5	13:05:54.075
-	13:05:54.209
qrcode	13:05:55.667
type	13:05:57.063
=	13:05:57.290
"	13:05:57.892
"	13:05:57.902
text	13:06:02.121
/	13:06:02.343
javascript	13:06:04.645
>	13:06:05.501
<	13:06:51.011
/	13:06:51.021
script	13:06:51.081
>	13:06:51.091
<	13:07:13.849
div	13:07:14.412
id	13:07:14.951
=	13:07:15.110
"	13:07:15.683
"	13:07:15.693
camera	13:07:16.922
>	13:07:17.454
<	13:07:17.983
/	13:07:17.993
div	13:07:18.023
>	13:07:18.033
#	13:08:25.754
camera	13:08:26.947
{	13:08:27.300
}	13:08:28.277
width	13:08:29.279
:	13:08:29.526
100	13:08:30.270
%	13:08:30.490
;	13:08:30.584
const	13:09:43.272
reader	13:09:44.738
=	13:09:45.150
new	13:09:46.009
Html5Qrcode	13:09:48.612
(	13:09:48.775
"	13:09:49.070
camera	13:10:05.606
"	13:10:05.900
)	13:10:06.349
;	13:10:06.746
startScanner	13:11:29.686
(	13:11:29.781
)	13:11:30.046
;	13:11:30.413
stopScanner	13:11:39.450
(	13:11:39.694
)	13:11:40.064
;	13:11:40.424
function	13:12:04.020
startScanner	13:12:06.965
(	13:12:07.303
)	13:12:07.652
{	13:12:08.465
}	13:12:17.001
reader	13:12:18.420
.	13:12:18.578
start	13:12:21.297
(	13:12:21.528
)	13:12:35.212
{	13:12:35.257
facingMode	13:12:37.968
:	13:12:38.283
"	13:12:38.976
environment	13:12:42.232
"	13:12:42.606
}	13:13:14.032
,	13:13:15.191
{	13:13:21.432
}	13:13:21.856
,	13:13:22.080
function	13:13:33.410
(	13:13:33.790
text	13:13:34.463
)	13:13:34.671
{	13:13:35.039
}	13:13:55.224
.	13:14:34.576
catch	13:14:36.086
(	13:14:36.285
function	13:14:37.982
(	13:14:38.459
err	13:14:39.062
)	13:14:39.334
{	13:14:39.786
}	13:14:52.011
)	13:14:52.021
;	13:14:52.031
console	13:14:53.426
.	13:14:53.521
error	13:14:54.485
(	13:14:54.646
err	13:14:55.390
)	13:14:55.605
;	13:14:55.882
function	13:15:07.592
stopScanner	13:15:09.792
(	13:15:09.977
)	13:15:10.190
{	13:15:10.634
}	13:15:11.907
reader	13:15:13.121
.	13:15:13.234
stop	13:15:14.065
(	13:15:14.311
)	13:15:14.407
;	13:15:14.860
const	13:19:51.277
place	13:19:52.497
=	13:19:53.002
JSON	13:19:54.041
.	13:19:54.258
parse	13:19:55.262
(	13:19:55.567
text	13:19:56.801
)	13:19:56.883
;	13:19:57.418
showMarkerAt	13:20:05.930
(	13:20:06.018
place	13:20:07.207
.	13:20:07.365
top	13:20:08.076
,	13:20:08.279
place	13:20:09.533
.	13:20:09.648
left	13:20:10.640
)	13:20:10.810
;	13:20:11.131
toggleScanner	13:20:36.733
(	13:20:36.996
)	13:20:37.437
;	13:20:37.714
mapContainer	13:23:54.427	MISSING
.	13:23:54.581	MISSING
style	13:23:55.401	MISSING
.	13:23:55.474	MISSING
display	13:23:56.460	MISSING
=	13:23:56.827	MISSING
"	13:23:57.165	MISSING
none	13:23:57.811	MISSING
"	13:23:57.954	MISSING
;	13:23:57.997	MISSING
mapContainer	13:24:12.088
.	13:24:12.217
style	13:24:13.004
.	13:24:13.132
display	13:24:14.221
=	13:24:14.902
"	13:24:15.331
block	13:24:16.075
"	13:24:16.178
;	13:24:16.460
display	13:24:49.125
:	13:24:49.342
none	13:24:50.402
;	13:24:50.519
/	00:00:00	COMMENT	EXTRA
/	00:00:00	COMMENT	EXTRA
/	00:00:00	COMMENT	EXTRA
/	00:00:00	COMMENT	EXTRA
the	00:00:00	COMMENT	EXTRA
the	00:00:00	COMMENT	EXTRA
viewpoint	00:00:00	COMMENT	EXTRA
coordinate	00:00:00	COMMENT	EXTRA
syste	00:00:00	COMMENT	EXTRA
here	00:00:00	COMMENT	EXTRA
lol	00:00:00	COMMENT	EXTRA
I	00:00:00	COMMENT	EXTRA
I	00:00:00	COMMENT	EXTRA
I	00:00:00	COMMENT	EXTRA
I	00:00:00	COMMENT	EXTRA
I	00:00:00	COMMENT	EXTRA
I	00:00:00	COMMENT	EXTRA
do	00:00:00	COMMENT	EXTRA
do	00:00:00	COMMENT	EXTRA
do	00:00:00	COMMENT	EXTRA
not	00:00:00	COMMENT	EXTRA
not	00:00:00	COMMENT	EXTRA
know	00:00:00	COMMENT	EXTRA
know	00:00:00	COMMENT	EXTRA
know	00:00:00	COMMENT	EXTRA
why	00:00:00	COMMENT	EXTRA
,	00:00:00	COMMENT	EXTRA
,	00:00:00	COMMENT	EXTRA
,	00:00:00	COMMENT	EXTRA
,	00:00:00	COMMENT	EXTRA
how	00:00:00	COMMENT	EXTRA
cannot	00:00:00	COMMENT	EXTRA
cannot	00:00:00	COMMENT	EXTRA
begin	00:00:00	COMMENT	EXTRA
to	00:00:00	COMMENT	EXTRA
comprehend	00:00:00	COMMENT	EXTRA
program	00:00:00	COMMENT	EXTRA
works	00:00:00	COMMENT	EXTRA
but	00:00:00	COMMENT	EXTRA
looks	00:00:00	COMMENT	EXTRA
absolutely	00:00:00	COMMENT	EXTRA
ruined	00:00:00	COMMENT	EXTRA
when	00:00:00	COMMENT	EXTRA
opening	00:00:00	COMMENT	EXTRA
website	00:00:00	COMMENT	EXTRA
.	00:00:00	COMMENT	EXTRA
.	00:00:00	COMMENT	EXTRA
There	00:00:00	COMMENT	EXTRA
might	00:00:00	COMMENT	EXTRA
be	00:00:00	COMMENT	EXTRA
a	00:00:00	COMMENT	EXTRA
a	00:00:00	COMMENT	EXTRA
typo	00:00:00	COMMENT	EXTRA
typo	00:00:00	COMMENT	EXTRA
somewhere	00:00:00	COMMENT	EXTRA
simply	00:00:00	COMMENT	EXTRA
find	00:00:00	COMMENT	EXTRA
it	00:00:00	COMMENT	EXTRA
it	00:00:00	COMMENT	EXTRA
it	00:00:00	COMMENT	EXTRA
even	00:00:00	COMMENT	EXTRA
though	00:00:00	COMMENT	EXTRA
did	00:00:00	COMMENT	EXTRA
code	00:00:00	COMMENT	EXTRA
by	00:00:00	COMMENT	EXTRA
books	00:00:00	COMMENT	EXTRA
Is	00:00:00	COMMENT	EXTRA
is	00:00:00	COMMENT	EXTRA
is	00:00:00	COMMENT	EXTRA
because	00:00:00	COMMENT	EXTRA
my	00:00:00	COMMENT	EXTRA
computer	00:00:00	COMMENT	EXTRA
linux	00:00:00	COMMENT	EXTRA
?	00:00:00	COMMENT	EXTRA
onClick	00:00:00	EXTRA
59	00:00:00	EXTRA
%	00:00:00	EXTRA
56	00:00:00	EXTRA
%	00:00:00	EXTRA
